"http://splav-kharkov.com/mat_start.php?name_id=704";"29НК";"Сплав прецизионный с заданным ТКЛР";"до     0.03";"до    0.1";;;"51.14 -    54.5";;;;;"до    0.3";"до    0.4";"28.5 -   29.5";"до    0.015";"до    0.015";"до    0.1";"17 -   18";"до    0.2";;"до    0.2"
"http://splav-kharkov.com/mat_start.php?name_id=707";"32НК-ВИ";"Сплав прецизионный с заданным ТКЛР";"до     0.03";;;;;;;;;"до    0.3";"до    0.4";"31.5 -   33";"до    0.015";"до    0.015";"до    0.1";"3.7 -   4.7"
"http://splav-kharkov.com/mat_start.php?name_id=708";"33НК";"Сплав прецизионный с заданным ТКЛР";"до     0.05";;;;"48.22 -    51";;;;;"до    0.3";"до    0.4";"32.5 -   33.5";"до    0.015";"до    0.015";;"16.5 -   17.5"
"http://splav-kharkov.com/mat_start.php?name_id=986";"34НК";"Сплав прецизионный с заданным ТКЛР";"до     0.05";;;;"52.21 -    55";;;;;"до    0.3";"до    0.4";"33.5 -   34.5";"до    0.02";"до    0.02";;"11.5 -   12.5"
"http://splav-kharkov.com/mat_start.php?name_id=705";"30НКД";"Сплав прецизионный с заданным ТКЛР";"до     0.05";;;;"54.02 -    57.2";;;;;"до    0.3";"до    0.4";"29.5 -   30.5";"до    0.015";"до    0.015";;"13 -   14.2";"0.3 -   0.5"
"http://splav-kharkov.com/mat_start.php?name_id=710";"36Н";"Сплав прецизионный с заданным ТКЛР";"до     0.05";;;;;"до    0.1";;;;"до    0.3";"0.3 -   0.6";"35 -   37";"до    0.015";"до    0.015";"до    0.15";;"до    0.1";"до    0.1";"до    0.1"
"http://splav-kharkov.com/mat_start.php?name_id=709";"35НКТ";"Сплав прецизионный с заданным ТКЛР";"до     0.05";"2.3 -   2.8";;;"54.85 -    58.5";;;;;"до    0.5";"до    0.4";"34 -   35";;;;"5 -   6";"0.2 -   0.4"
"http://splav-kharkov.com/mat_start.php?name_id=711";"36НХ";"Сплав прецизионный с заданным ТКЛР";"до     0.05";;;;;;;;;"до    0.3";"0.3 -   0.6";"35 -   37";"до    0.015";"до    0.015";"0.4 -   0.6";;"до    0.25"
"http://splav-kharkov.com/mat_start.php?name_id=712";"38НКД";"Сплав прецизионный с заданным ТКЛР";"до     0.05";;;;"49.72 -    53.5";;;;;"до    0.3";"до    0.4";"37.5 -   38.5";"до    0.015";"до    0.015";;"4.5 -   5.5";"4.5 -   5.5"
"http://splav-kharkov.com/mat_start.php?name_id=713";"39Н";"Сплав прецизионный с заданным ТКЛР";"до     0.05";;;;;;;;;"до    0.3";"0.3 -   0.6";"38 -   40";"до    0.015";"до    0.015";;;"до    0.2"
"http://splav-kharkov.com/mat_start.php?name_id=714";"42Н";"Сплав прецизионный с заданным ТКЛР";"до     0.03";;;;"56.14 -    58.5";;;;;"до    0.3";"до    0.4";"41.5 -   43";"до    0.015";"до    0.015";;;"до    0.1"
"http://splav-kharkov.com/mat_start.php?name_id=715";"42НА-ВИ";"Сплав прецизионный с заданным ТКЛР";"до     0.03";;;;"57.254 -    58.4";;;;;"до    0.15";"до    0.05";"41.5 -   42.5";"до    0.01";"до    0.006"
"http://splav-kharkov.com/mat_start.php?name_id=717";"47Н3Х";"Сплав прецизионный с заданным ТКЛР";"до     0.05";;;;"46.82 -    50.7";;;;;"до    0.3";"0.3 -   0.6";"46 -   48";"до    0.015";"до    0.015";"3 -   4";;"до    0.2"
"http://splav-kharkov.com/mat_start.php?name_id=718";"47НД";"Сплав прецизионный с заданным ТКЛР";"до     0.05";;;;"45.72 -    49.5";;;;;"до    0.3";"до    0.4";"46 -   48";"до    0.015";"до    0.015";;;"4.5 -   5.5"
"http://splav-kharkov.com/mat_start.php?name_id=716";"47НХ";"Сплав прецизионный с заданным ТКЛР";"до     0.05";;;;"50.82 -    53";;;;;"до    0.3";"0.3 -   0.6";"46 -   47";"до    0.015";"до    0.015";"0.7 -   1";;"до    0.2"
"http://splav-kharkov.com/mat_start.php?name_id=719";"47НХР";"Сплав прецизионный с заданным ТКЛР";"до     0.05";;;;"45.2 -    49.5";;;;;"до    0.3";"до    0.4";"46 -   48";"до    0.015";"до    0.015";"4.5 -   6";;;;;;"до    0.02"
"http://splav-kharkov.com/mat_start.php?name_id=720";"48НХ";"Сплав прецизионный с заданным ТКЛР";"до     0.05";;;;"48.32 -    51";;;;;"до    0.3";"0.3 -   0.6";"48 -   49.5";"до    0.015";"до    0.015";"0.7 -   1";;"до    0.2"
"http://splav-kharkov.com/mat_start.php?name_id=721";"52Н";"Сплав прецизионный с заданным ТКЛР";"до     0.05";;;;"46.42 -    48.5";;;;;"до    0.2";"до    0.4";"51.5 -   52.5";"до    0.015";"до    0.015";"до    0.2";;"до    0.2"
"http://splav-kharkov.com/mat_start.php?name_id=722";"58Н-ВИ";"Сплав прецизионный с заданным ТКЛР";"до     0.03";;;;"39.34 -    42.5";;;;;"до    0.3";"до    0.5";"57.5 -   59.5";"до    0.015";"до    0.015";;;"до    0.3"
"http://splav-kharkov.com/mat_start.php?name_id=780";"19НХ";"Сплав прецизионный, составляющие термобиметаллов";"до     0.08";;;;;;;;;"0.2 -   0.4";"0.3 -   0.6";"18 -   20";"до    0.02";"до    0.02";"10 -   12"
"http://splav-kharkov.com/mat_start.php?name_id=781";"20НГ";"Сплав прецизионный, составляющие термобиметаллов";"до     0.05";;;;;;;;;"0.15 -   0.3";"5.5 -   6.5";"19 -   21";"до    0.02";"до    0.02"
"http://splav-kharkov.com/mat_start.php?name_id=782";"24НХ";"Сплав прецизионный, составляющие термобиметаллов";"0.25 -    0.35";;;;;;;;;"0.15 -   0.3";"0.3 -   0.6";"23 -   25";"до    0.02";"до    0.02";"2 -   3"
"http://splav-kharkov.com/mat_start.php?name_id=784";"46Н";"Сплав прецизионный, составляющие термобиметаллов";"до     0.05";;;;"52.71 -    54.5";;;;;"до    0.3";"до    0.4";"45.5 -   46.5";"до    0.02";"до    0.02"
"http://splav-kharkov.com/mat_start.php?name_id=783";"45НХ";"Сплав прецизионный, составляющие термобиметаллов";"до     0.05";;;;"46.51 -    50.45";;;;;"0.15 -   0.3";"0.4 -   0.6";"44 -   46";"до    0.02";"до    0.02";"5 -   6.5"
"http://splav-kharkov.com/mat_start.php?name_id=2396";"46НХ";"Сплав прецизионный, составляющие термобиметаллов";"до     0.05";;;;"52.71 -    54.5";;;;;"до    0.3";"до    0.4";"45.5 -   46.5";"до    0.02";"до    0.02"
"http://splav-kharkov.com/mat_start.php?name_id=785";"75ГНД";"Сплав прецизионный, составляющие термобиметаллов";"до     0.05";;;;"до     0.8";;;;;"до    0.5";"71.6 -   76.5";"14 -   16";"до    0.02";"до    0.03";;;"9.5 -   11";;;;;"Mn основа"
"http://splav-kharkov.com/mat_start.php?name_id=773";"Х15Н60-Н";"Сплав прецизионный с высоким электрическим сопротивлением";"до     0.06";"до    0.2";"0.2 -   0.5";;"17.905 -    28.8";;;;;"1 -   1.5";"до    0.6";"55 -   61";"до    0.015";"до    0.02";"15 -   18";;;;"до    0.2"
"http://splav-kharkov.com/mat_start.php?name_id=764";"17ХНГТ";"Сплав прецизионный с заданными свойствами упругости";"до     0.05";"0.8 -   1.2";;;;;;;;"до    0.6";"0.8 -   1.2";"6.5 -   7.5";"до    0.02";"до    0.02";"16.5 -   17.5";;;;"до    0.5"
"http://splav-kharkov.com/mat_start.php?name_id=723";"36НХТЮ";"Сплав прецизионный с заданными свойствами упругости";"до     0.05";"2.7 -   3.2";;;"43.61 -    48.8";;;;;"0.3 -   0.7";"0.8 -   1.2";"35 -   37";"до    0.02";"до    0.02";"11.5 -   13";;;;"0.9 -   1.2"
"http://splav-kharkov.com/mat_start.php?name_id=724";"36НХТЮ5М";"Сплав прецизионный с заданными свойствами упругости";"до     0.05";"2.7 -   3.2";;;"37.01 -    43.7";"4 -   6";;;;"0.3 -   0.7";"0.8 -   1.2";"35 -   37";"до    0.02";"до    0.02";"12.5 -   13.5";;;;"1 -   1.3"
"http://splav-kharkov.com/mat_start.php?name_id=725";"36НХТЮ8М";"Сплав прецизионный с заданными свойствами упругости";"до     0.05";"2.7 -   3.2";;;"34.51 -    40.7";"7.5 -   8.5";;;;"0.3 -   0.7";"0.8 -   1.2";"35 -   37";"до    0.02";"до    0.02";"12 -   13.5";;;;"1 -   1.3"
"http://splav-kharkov.com/mat_start.php?name_id=766";"40КНХМВТЮ";"Сплав прецизионный с заданными свойствами упругости";"до     0.05";"1.5 -   2";;;"9.71 -    19";"3 -   4";;;;"до    0.5";"1.8 -   2.2";"18 -   20";"до    0.02";"до    0.02";"11.5 -   13";"39 -   41";;;"0.2 -   0.5";"6 -   7"
"http://splav-kharkov.com/mat_start.php?name_id=765";"40КХНМ";"Сплав прецизионный с заданными свойствами упругости";"0.07 -    0.12";;;;"10.74 -    18.73";"6.4 -   7.4";;;;"до    0.5";"1.8 -   2.2";"15 -   17";"до    0.02";"до    0.02";"19 -   21";"39 -   41"
"http://splav-kharkov.com/mat_start.php?name_id=726";"42НХТЮ";"Сплав прецизионный с заданными свойствами упругости";"до     0.05";"2.4 -   3";;;"44.91 -    49.3";;;;;"0.5 -   0.8";"0.5 -   0.8";"41.5 -   43.5";"до    0.02";"до    0.02";"5.3 -   5.9";;;;"0.5 -   1"
"http://splav-kharkov.com/mat_start.php?name_id=727";"42НХТЮА";"Сплав прецизионный с заданными свойствами упругости";"до     0.05";"2.3 -   2.9";;;"45.61 -    49.9";;;;;"0.4 -   0.7";"0.3 -   0.6";"41.5 -   43.5";"до    0.02";"до    0.02";"5 -   5.6";;;;"0.6 -   1"
"http://splav-kharkov.com/mat_start.php?name_id=987";"43НКТЮ";"Сплав прецизионный с заданными свойствами упругости";"до     0.05";"2.7 -   3.1";;;"38.95 -    42.2";;;;;"0.1 -   0.3";"0.2 -   0.4";"42.5 -   43.5";;;;"11.5 -   12.5";;;"0.8 -   1.2"
"http://splav-kharkov.com/mat_start.php?name_id=728";"44НХТЮ";"Сплав прецизионный с заданными свойствами упругости";"до     0.05";"2.2 -   2.7";;;"44.11 -    48.3";;;;;"0.3 -   0.6";"0.3 -   0.6";"43.5 -   45.5";"до    0.02";"до    0.02";"5 -   5.6";;;;"0.4 -   0.8"
"http://splav-kharkov.com/mat_start.php?name_id=729";"68НХВКТЮ";"Сплав прецизионный с заданными свойствами упругости";"до     0.05";"2.7 -   3.2";;;"до     1";;;"до    0.2";;"до    0.4";"до    0.4";"55.402 -   63.5";"до    0.01";"до    0.015";"18 -   20";"5.5 -   6.7";"до    0.07";"до    0.2";"1.3 -   1.8";"9 -   10.5";"до    0.003";"B, Ce - расчет";"до    0.05"
"http://splav-kharkov.com/mat_start.php?name_id=834";"97НЛ";"Сплав прецизионный с заданными свойствами упругости";"до     0.03";;;;"до     0.5";;;;;"до    0.2";"до    0.3";"96.05 -   97.9";"до    0.01";"до    0.01";;;"до    0.1";;"до    0.3";;;;;"2.1 -   2.5"
"http://splav-kharkov.com/mat_start.php?name_id=778";"Н50К10";"Сплав прецизионный с высоким электрическим сопротивлением";"до     0.03";;;;"36.49 -    40";;;;;"до    0.15";"до    0.3";"50 -   52";"до    0.015";"до    0.015";;"10 -   11"
"http://splav-kharkov.com/mat_start.php?name_id=768";"Н80ХЮД-ВИ";"Сплав прецизионный с высоким электрическим сопротивлением";"до     0.03";;;;"до     0.5";;;;;"до    0.35";"до    0.2";"73.702 -   76.6";"до    0.008";"до    0.01";"19 -   20";;"0.9 -   1.2";;"3.5 -   4"
"http://splav-kharkov.com/mat_start.php?name_id=990";"Х13Ю4";"Сплав прецизионный с высоким электрическим сопротивлением";"до     0.15";"до    0.3";;;;;;;;"до    1";"до    0.7";"до    0.6";"до    0.025";"до    0.035";"12 -   15";;;;"3.5 -   5.5"
"http://splav-kharkov.com/mat_start.php?name_id=774";"Х15Н60";"Сплав прецизионный с высоким электрическим сопротивлением";"до     0.15";"до    0.3";;;"17.3 -    29.2";;;;;"0.8 -   1.5";"до    1.5";"55 -   61";"до    0.02";"до    0.03";"15 -   18";;;;"до    0.2"
"http://splav-kharkov.com/mat_start.php?name_id=989";"Х15Н60-ВИ";"Сплав прецизионный с высоким электрическим сопротивлением";"до     0.05";"до    0.05";;;"19.43 -    29.6";;;;;"0.4 -   1";"до    0.3";"55 -   61";"до    0.01";"до    0.01";"15 -   18";;;;"до    0.15"
"http://splav-kharkov.com/mat_start.php?name_id=772";"Х20Н73ЮМ-ВИ";"Сплав прецизионный с высоким электрическим сопротивлением";"до     0.05";"до    0.05";;;"1.5 -    2";"1.3 -   1.8";;;;"до    0.2";"до    0.3";"70.88 -   75.1";"до    0.01";"до    0.01";"19 -   21";;;;"3.1 -   3.6";;;;"до    0.1"
"http://splav-kharkov.com/mat_start.php?name_id=767";"Х15Ю5";"Сплав прецизионный с высоким электрическим сопротивлением";"до     0.08";"0.2 -   0.6";;;;;;;;"до    0.7";"до    0.7";"до    0.6";"до    0.015";"до    0.03";"13.5 -   15.5";;;;"4.5 -   5.5";;;"Са, Ce -  расчет";"до    0.1";;"до    0.1"
